,Event ID,Database,State,AllComments,year_storm,flash_flood_present,wind_speed
553,44781,Wind,QLD,51 knot (95kph) wind gust reported at Longreach at 2:40pm.,2012,FALSE,51 knot
554,44781,Wind,QLD,49 knot wind gust at Winton at 6:00pm.,2012,FALSE,49 knot
555,44781,Wind,QLD,"92 knots gust (170kph) recorded at Hughenden at 8:04pm. Called SDCC and issued ""Emergency Weather Alert"" and requested they contact Police etc in the local area and report back any damage. Warning upgraded to destructive winds. QPS Report of powerlines down and power outages in the area",2012,FALSE,92 knot
556,44782,Wind,QLD,101km/hr wind gust recorded at Trepell Airport at 4:16pm%D Emergency Weather Alert raised with EMQ SDCC Watch Desk at 7:20pm based on Gauge Adjusted Rainfall indications of rainfall >75mm in an hour near Main Range National Park.,2012,FALSE,101km/hr
557,44782,Wind,QLD,109km/hr wind gust recorded at Winton Airport at 8:17pm,2012,FALSE,109km/hr
558,44783,Wind,QLD,Estimated 80-90km/hr wind gusts and tree branches brought down reported near Rosedale at 3:25pm (Storm Spotter G0442),2012,FALSE,90km/hr
559,44784,Wind,QLD,55kt gust at The Monumnet at 1:56pm.,2012,FALSE,55kt
560,44785,Wind,QLD,A wind gust of 92 km/hr was recorded at White Cliffs (northwest NSW) in a band of thunderstorms that extended from far southwest Queendland into northwest New South Wales at 2:40pm AEST.,2012,FALSE,92 km/hr
561,44789,Wind,QLD,Storm Spotter (G503) reported trampoline from neighbouring property was picked up in winds and ended up on top of his roof. Travelled a distance of about 30m. Winds Estimated at 90 km/h.,2012,FALSE,90 km/h
562,44790,Wind,QLD,"YBTL 60 knots gust 19:07Z due to Thunderstorm.%D Houses reported with roofs off in the Vincent area.%D Mario reported no wind at his place, but approx 100 mm in 40 mins.%D %D Storm Spotter report of strong winds and trampoline flown into backyard"" at Saunders Beach (NW of Townsville)""",2012,FALSE,60 knot
563,44791,Wind,QLD,94 km/hr wind gust recorded at Ballera at 6:00pm (courtesy of an outflow boundary originating from thunderstorms in South Australia and New South Wales),2012,FALSE,94 km/hr
564,44796,Wind,QLD,"Suspected 65kt wind gust at non-bureau Brisbane Airport AWS, not sure of date and time (Communication to Peter Otto)",2012,FALSE,65kt
565,44796,Wind,QLD,90 km/hr wind gust recorded at Double Island Point at 3:27pm.%D 90 km/hr wind gust at Double Island Point at 3:35pm. {Sunday) [ABC],2012,FALSE,90 km/hr
566,44796,Wind,QLD,"winds of more than 90km/h at Double Island Point near Rainbow Beach, reported at 6.15pm on 18 Nov [CM]",2012,FALSE,90km/h
567,44796,Wind,QLD,112 km/hr wind gust at Cape Moreton at 7:22pm.,2012,FALSE,112 km/hr
568,44799,Wind,QLD,A 90 km/hr wind gust was recorded at Inner Beacon (Moreton Bay) at 11:24am.%D %D,2013,FALSE,90 km/hr
569,44801,Wind,QLD,63 knot gust recorded at Trepell at 4:30pm in a shower with other TS around. Severe Thunderstorm warning was subsequently issued for the Northwest of the state.%D,2012,FALSE,63 knot
570,44804,Wind,QLD,Wind gust of 49 knots at The Monument at 2:51pm Tuesday 11/12.,2012,FALSE,49 knot
571,44805,Wind,QLD,92km/hr wind gust recorded at Normanton at 6:21pm.,2012,FALSE,92km/hr
572,44863,Wind,QLD,49kt ( 91 km/hr) wind gust recorded at YTMO at 0545Z.,2013,FALSE,49kt
573,44864,Wind,QLD,Wind gust 67 knots at Blackall 8:59pm 14/1.,2013,FALSE,67 knot
574,44864,Wind,QLD,Wind gust 59 knots at Camooweal 9:20pm 14/1.,2013,FALSE,59 knot
575,44865,Tornado,QLD,The CEO of Barcoo council reported two 'funnels'.%D The local Jundah police reported two 'wind spouts' or tornadoes.%D SDCC passed on a wind observation of 140 km/hr.,2013,FALSE,140 km/hr
576,44866,Wind,QLD,48kt ( 90 km/hr) wind gust recorded at Winton at 7:37pm.,2013,FALSE,48kt
577,44867,Wind,QLD,60 knot (111 km/hr) wind gust recorded at Warwick at 3:35pm.,2013,FALSE,60 knot
578,50018,Wind,SA,Damage rated as F2 with possible F3. Hence some wind speeds to 130 knots possible.,1979,FALSE,130 knot
579,50021,Wind,SA,The gust occurred with the passage of a front. Three light planes at Parafield Airport received superficial damage. An Air Saftey Incident report mentioned a wind gust 330/55 knots.,1980,FALSE,55 knot
580,50043,Wind,SA,"Major wind damage across many parts of Adelaide. No actual data saved for Adelaide apt but a severe weather summary sent to the minister said ""a gust of 133 km/h was recorded at Adelaide Airport""",1986,FALSE,133 km/h
581,50056,Wind,SA,"the back verandah was lifted upwards onto the main roof. Loose objects were tossed around. Eyewitness said the wind would was well in excess of 40 knots, having experienced 40 knot winds.   Where was the gust measured?",1987,FALSE,40 knot
582,50064,Wind,SA,"From Met Note 198, severe wind gusts were estimated at 65 knots.  Same storm also affected Yorketown.  Damage described as ... power lines down;  trees uprooted;  roof off leisure centre;  windows blown in;  boats grounded;  antennas bent;  hotel unroofed;  sheds demolished.  Uncertain as to what damage occurred where (Jenny 19/11/97).",1988,FALSE,65 knot
583,50096,Tornado,SA,"Details on damage path are a little vague and contradictory, however, two of three witnesses reported seeing a funnel cloud and all three estimated the wind at about 100 knots. Strong gusty winds, blowing dust and rain were observed with the storm which moved NW to SE.   Damage area to the west and south of Karoonda.  One house on edge of town lost half it's roof;  sheds were unroofed, sheets of corrugated iron blown around and many trees broken or blown over.  600-700 m of fencing 4 km SW of town was flattened.  On a property 15 km south of town, a farm building made of cement bricks was badly damaged.",1991,FALSE,100 knot
584,50097,Wind,SA,"Severe winds caused minor damage to many properties;  with fences blown down and trees uprooted.  One tree crashed through a carport.  A gust to 61 knots was recorded.  One damage estimate was $100,000.",1991,FALSE,61 knot
585,50111,Wind,SA,Wind gust in excess of 70 knots observed on the Cook Hospital synchrotac anemometer.,1991,FALSE,70 knot
586,50120,Wind,SA,"Five gums and an acacia were blown down in the town.  The gums were up to 7 metres tall, about 10-11 years old and likely to have been shallow rooted (as a result of having been drip watered).  Branches broken off other trees.  Damage suggests wind gusts greater than 50 knots.  At the airport southeast of the town, a 47 knot gust was recorded.",1992,FALSE,50 knot
587,50125,Wind,SA,"Storm moved in from the northwest.  Raised dust along the gust front reduced visibility to 500 metres.  Wind gusted to 56 knots with the gust front, followed by rain.",1992,FALSE,56 knot
588,50131,Wind,SA,"Wind gusts were estimated by the Nullarbor observer at 90-100 km/h.  The wind lifted the flat roof of the motel section, causing cracking of some walls.",1992,FALSE,100 km/h
589,50131,Rain,SA,"Two storms affected the Nullarbor Roadhouse Motel during the afternoon.  In the first, 25 mm fell in 20-25 minutes.  Water got into the roof of the staff quarters building, causing the ceiling to collapse.  The back yard and surrounding area became a lake.  Wind gusts, estimated at 90-100 km/h caused the flat roof of the motel section to lift, causing cracking to some walls.  A second storm produced 29 mm in an hour (0830Z to 0930Z), with 25 mm in 40 minutes.  No wind with this storm.",1992,FALSE,100 km/h
590,50134,Wind,SA,"Duststorm and severe wind gusts occurred at the onset of the storm, followed by 1.2 mm of rain.    A well built carport was picked up and carried about 50 feet  and several 44 gallon drums were shifted by the wind.  A pilot at the airstrip estimated the wind at greater than 50 knots.",1992,FALSE,50 knot
591,50138,Wind,SA,Wind gust estimated at 60 knots.  Wind broke lots of branches off trees (typically 50mm in diameter),1992,FALSE,60 knot
592,50160,Wind,SA,A large section of the roof of the Ascot Theatre was torn off.  Part of the roof crashed against the Post Office building causing further damage.  A TV antenna tower fell across power lines.  The rear window of a police patrol car was blown out by the wind.  A large plate glass window was broken and a garden shed wrecked.  A spotter (A.Way) at Wallaroo estimated the wind at 48-63 knots.,1993,FALSE,63 knot
593,50168,Wind,SA,The wind blew very strongly from onset (with dust storm) through to the end of the hail.  Wind speed estimated at about 80 knots by Mr Badger (a pilot).  The wind blew the roofs off several sheds.  Large hail accompanied the storm - see hail report.,1993,FALSE,80 knot
594,50169,Hail,SA,Hail to 2.2 cm was reported.  20 mm of rain fell in 45 minutes and winds were estimated at 30 kts.,1993,FALSE,30 kts
595,50173,Wind,SA,"Wind estimated at 90 km/h caused scattered minor damage in the town.  Several garden sheds damaged,  one house lost part of its roof and it's chimney toppled,  local hall had roof lifted in one corner and a house window was broken.  Storm also produced small hail to 1.5 cm and 12.2 mm of rain in about 30 minutes.",1994,FALSE,90 km/h
596,50178,Wind,SA,A line of thunderstorms/heavy showers associated with a cold front moved through Cape Jaffa and Kingston SE.  Gust to 62 knots at Jaffa and wind damage at Kingston SE (see next record).  .,1994,FALSE,62 knot
597,50181,Wind,SA,"Wind gust reached 49 knots at Met Office, just as the power went off.  Toilet block at Thevenard boat ramp lost its roof,  a house in Descres Bay Rd was blown off  and several trees uprooted near the cemetery.",1994,FALSE,49 knot
598,50182,Wind,SA,"SES responded to about 80 calls for assistance.  There was extensive tree damage, with more than 400 trees blown over or badly damaged.  Power lines were brought down, stobie poles bent, illuminated signs broken, one house partly unroofed and several others damaged.  Damage swathe was approximately 4 km long and 700-1000 m wide.  Raised dust and frequent lightning was visible as storm approached from the NW.  What may have been a roll cloud arrived first, followed by wind and rain, which both only lasted 1-2 minutes.  Wind gusts estimated at 65-80 knots by one observer and 75 knots by another.",1994,FALSE,80 knot
599,50196,Wind,SA,"Shed lifted up and blown many metres.  Many large tree branches up to 15 cm in diameter were brought down.  At Edinburgh, wind gusted to 44 knots.",1995,FALSE,44 knot
600,50210,Wind,SA,"A large hangar, which was not fully closed off - lost half of it's roof and most of one wall (west wall) with the onset of the wind.  The main sliding door was swinging wildly and damaged two aircraft.  As wind suddenly dropped off, the rest of the roof collapsed.  Wind was from the ESE at 40-45 knots, gusting to 50 knots for an estimated 15 minutes.  Witnesses from a gliding club so wind estimates should be reasonably reliable.  Photos available on file.",1995,FALSE,45 knot
601,50213,Wind,SA,"Wind gusts were estimated at 140-150 km/h at the worst time.  A little after the worst, he measured the wind at 100 km/h using a hand held Dwyer anemometer (hit the end of the scale).  Some apples blown off his trees, but little other damage.",1995,FALSE,150 km/h
602,50215,Wind,SA,Could not see any roll cloud because of the very thick dust.  It rained heavily for about 10 minutes (3.5 mm).  CFS measured max wind gust of 95 km/h.,1995,FALSE,95 km/h
603,50223,Wind,SA,"A line of storms along a front moved across metropolitan Adelaide between 06:30Z and 07:00Z.  Wind gusts of 40-50 knots recorded in most places.  SES reported 30-40 incidents, scattered over Adelaide;  most were minor and tree related.",1995,FALSE,50 knot
604,50235,Wind,SA,"High based, low buoyancy storms in the Moomba area.  Lightning activity recorded on LPATS.  Appears to have been an isolated gust - 10 minute mean wind only 16 knots.  Lingering concern that wind gust may have been the result of an electrical spike - as occurred at Edinburgh recently.  Unfortunately unable to collect 10 minute data.  Never-the-less environment was favourable for good downdrafts.  No damage or notable winds reported during the evening by Moomba observers.",1995,FALSE,16 knot
605,50247,Wind,SA,"A sudden onset of strong and gusty NW winds was reported by people at Coffin Bay, in Pt Lincoln town, and on Reevesby Island between 10 pm and 11:30 pm.  Estimated wind gusts to 50 knots are consistent with the 56 knot gust recorded at the Airport.  All noted that it was a warm wind.  Event most likely caused by virga from middle level based convection falling through a deep and dry sub cloud layer.  Sellicks radar detected a band of weak echos over Lower Eyre Peninsula at the time of the event.  No lightning seen around Pt Lincoln.",1996,FALSE,50 knot
606,50266,Wind,SA,A Heathkit anemometer was used to measure a wind gust to 63 knots at the Wellington Marina.    Time is estimated (between 1200 and 1230 local).,1993,FALSE,63 knot
607,50267,Wind,SA,"Squall line moved across metropolitan area with 56 knot gust at the Airport,  50 knot gust at Kent Town,  45 knot gust at Parafield and at least a 36 knot gust at Edinburgh.  SES were called to about 50 jobs across Adelaide, most damage the result of fallen tree limbs.",1993,FALSE,56 knot
608,50267,Wind,SA,"Squall line moved across metropolitan area with 56 knot gust at the Airport,  50 knot gust at Kent Town,  45 knot gust at Parafield and at least a 36 knot gust at Edinburgh.  SES were called to about 50 jobs across Adelaide, most damage the result of fallen tree limbs.",1993,FALSE,56 knot
609,50269,Wind,SA,"The wind hit suddenly, from the NW (after a few minutes the wind was SW'ly).  Gusts estimated at more than 60 knots.  Limbs were broken off trees, one branch was carried about 10 metres from the tree;  TV antennae bent or broken and small items like pot plants were blown by the wind (towards the SE).  Feared that the house, which is on blocks, would go.  There was rain in the area, but no rain at the time of the damaging wind.",1993,FALSE,60 knot
610,50277,Wind,SA,Storm approached from the NW.  Winds with the storm were westerly at about 60 knots. There was also small hail (< 1 cm) and heavy rain (13 mm of rain in less than 10 minutes).  Minor tree damage only.,1993,FALSE,60 knot
611,50280,Wind,SA,Strong wind and duststorm at about 10:30 pm.  Recorded max wind gust of 55 knots.,1994,FALSE,55 knot
612,50284,Wind,SA,Near gale force winds from 0330 to 0530 at Mt Crawford with 4 gusts in excess of 48 kt peaking at 51 kt at 0530.,1995,FALSE,48 kt
613,50287,Wind,SA,Two spotters reported wind gusts over 40 knots and SES were called to 10 wind related incidents around the town.  No further details known.,1995,FALSE,40 knot
614,50288,Wind,SA,"Two buildings at the Tanderra Craft Village were completely unroofed and a number of trees blown over.  SES were called to 20 incidents, with the worst area being Nicolson and Schulz Avenues.  Max wind gust at Whyalla Airport was 44 knots.",1995,FALSE,44 knot
615,50319,Wind,SA,Wind described as the 'strongest ever' at Smoky Bay.  Sturdily constructed garage roller door blown in.  Wind was from the west and the noise of the wind was very loud.  Wind lasted 10 minutes.  Westerly wind gusts to 45 knots at Ceduna with the squall line.,1996,FALSE,45 knot
616,50321,Hail,SA,"Storm occurred at 12:15 CST and lasted less than 10 minutes.  The larger hail made up about 25% of the total.  These stones were jagged (conglomerate) and mostly clear ice.  The shapes were irregular, generally obloid, with the longest axes up to 3 cm.  See file for pictures.  No known hail damage.  Wind gusted to 38 knots with the storm.  Additional reports of hail at Craigmore and wind and small hail at One Tree Hill (from the same cell).",1996,FALSE,38 knot
617,50348,Wind,SA,"Micromac wind chart U/S at the time.  Unstable, showery stream.  Many gusts in 30-40 knot, but only one to 50 knots.  No damage.",1996,FALSE,40 knot
618,50350,Wind,SA,"Three or four trees about 3 metres high were snapped off;  a toilet sign made of 5 cm tube steel bolted into cement was snapped and blown away.  At the service station, oil stands and tyre stands were blown about 60 metres away towards the NW.  It was not possible to stand up in the wind without hanging onto something for support.  Wind estimated at 120 km/h.  Small hail and torrential rain accompanied the storm.  The time is uncertain.  Witness reports suggest 0745Z but this is inconsistent with the radar data which suggests about 0600Z.",1996,FALSE,120 km/h
619,50353,Wind,SA,"Major wind damage occurred at Evelyn Downs.  Half the roof on the western side of the main house was blown off.  Older sheds (the wool shed, hay shed and coldroom) were demolished.  A radio phone tower (cyclone rated) was bent double.  Corrugated iron was found bent around a windmill tower.  44 gallon drums were seen being flung around and a 4 wheeled trailer was blown away.  A caravan was damaged by a flying branch.  Large gums along the creek were uprooted and large branches broken off Athol pines near the house.  Storm lasted 10 minutes.  Wind and dust first;  then rain and wind driven gravel and rocks from the SW.  Winds estimated at up to 200 km/h.",1996,FALSE,200 km/h
620,50355,Wind,SA,"Storm lasted 10 minutes.  Storm approached from the north,  wind came first;  then strengthened and gusted to about 120 km/h with the rain.  Received 6 mm in 5-10 minutes.  A vehicle shed, fairly sturdily built but open to the north, was demolished.  A lot of trees were damaged;  a few along the creek were uprooted and limbs up to 125 mm in diameter were snapped off others.           Note that Hamilton Station moved to NEP when NEP/NWP boundary more closely defined - 27/01/2000.",1996,FALSE,120 km/h
